Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
United Kingdom,GBR,"Main source of emergency funds: savings, income, poorest 40% (% age 15+)",fin25a_t_a_s_3,..,..,..,41.2438,..,..,54.9982,..,..
United Kingdom,GBR,"Main source of emergency funds: savings, income, richest 60% (% age 15+)",fin25a_t_a_s_4,..,..,..,67.79434,..,..,64.02708,..,..
United Kingdom,GBR,"Main source of emergency funds: savings, male (% age 15+)",fin25a_t_a_s_2,..,..,..,60.22587,..,..,62.64578,..,..
United Kingdom,GBR,"Mobile agent outlets per 100,000 adults",i_mob_agent_pop_registered,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Mobile money transactions per 100,000 adults",i_mob_transactions_number_pop,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Outstanding loans per 1,000 adults",s_loans_A1,46.58308,46.4532,44.97233,42.53709,42.81357,45.09635,47.19285,..,..
United Kingdom,GBR,"POS terminals per 100,000 adults",GPSS_4,2609.515,3121.928,3127.577,3194.064,3648.454,..,..,..,..
United Kingdom,GBR,Received wages or government transfers into an account (% age 15+),gf10_n,..,..,..,63.76622,..,..,75.51274,..,..
United Kingdom,GBR,Received wages or government transfers into an account (% age 60+),gf10_n_7,..,..,..,44.4566,..,..,84.9736,..,..
United Kingdom,GBR,Received wages or government transfers into an account (% ages 35-59),gf10_n_6,..,..,..,74.30542,..,..,75.32573,..,..
United Kingdom,GBR,"Received wages or government transfers into an account, (% ages 15-34)",gf10_n_5,..,..,..,64.81616,..,..,68.00358,..,..
United Kingdom,GBR,"Received wages or government transfers into an account, female (% age 15+)",gf10_n_1,..,..,..,58.96003,..,..,73.18197,..,..
United Kingdom,GBR,"Received wages or government transfers into an account, income, poorest 40% (% age 15+)",gf10_n_3,..,..,..,54.96114,..,..,68.71651,..,..
United Kingdom,GBR,"Received wages or government transfers into an account, income, richest 60% (% age 15+)",gf10_n_4,..,..,..,69.57194,..,..,80.01325,..,..
United Kingdom,GBR,"Received wages or government transfers into an account, male (% age 15+)",gf10_n_2,..,..,..,68.78517,..,..,77.96196,..,..
United Kingdom,GBR,"Retail cashless transactions per 1,000 adults",GPSS_2,263.2103,280.6224,296.8432,368.1395,394.2498,..,..,..,..
United Kingdom,GBR,Saved at a financial institution (% age 15+),fin17a_t_a,43.79934,..,..,52.29859,..,..,63.67506,..,..
United Kingdom,GBR,Saved at a financial institution (% age 60+),fin17a_t_a_7,40.8638,..,..,49.16237,..,..,64.51933,..,..
United Kingdom,GBR,Saved at a financial institution (% ages 15-34),fin17a_t_a_5,44.3855,..,..,40.0964,..,..,54.56211,..,..
United Kingdom,GBR,Saved at a financial institution (% ages 35-59),fin17a_t_a_6,45.28149,..,..,62.81069,..,..,70.07432,..,..
United Kingdom,GBR,"Saved at a financial institution, female  (% age 15+)",fin17a_t_a_1,41.45037,..,..,52.7885,..,..,58.96178,..,..
United Kingdom,GBR,"Saved at a financial institution, income, poorest 40% (% age 15+)",fin17a_t_a_3,30.94225,..,..,36.69885,..,..,49.56329,..,..
United Kingdom,GBR,"Saved at a financial institution, income, richest 60% (% age 15+)",fin17a_t_a_4,53.05902,..,..,62.58445,..,..,73.01999,..,..
United Kingdom,GBR,"Saved at a financial institution, male (% age 15+)",fin17a_t_a_2,46.37527,..,..,51.78699,..,..,68.62788,..,..
United Kingdom,GBR,Saved for old age (% age 15+),fin16_t_a,..,..,..,40.6025,..,..,42.5625,..,..
United Kingdom,GBR,Saved for old age (% age 60+),fin16_t_a_7,..,..,..,39.25222,..,..,41.12343,..,..
United Kingdom,GBR,Saved for old age (% ages 15-34),fin16_t_a_5,..,..,..,34.91915,..,..,28.98704,..,..
United Kingdom,GBR,Saved for old age (% ages 35-59),fin16_t_a_6,..,..,..,45.64967,..,..,53.77531,..,..
United Kingdom,GBR,"Saved for old age, female (% age 15+)",fin16_t_a_1,..,..,..,33.45396,..,..,40.53206,..,..
United Kingdom,GBR,"Saved for old age, income, poorest 40% (% age 15+)",fin16_t_a_3,..,..,..,26.3013,..,..,31.57413,..,..
United Kingdom,GBR,"Saved for old age, income, richest 60% (% age 15+)",fin16_t_a_4,..,..,..,50.03216,..,..,49.8391,..,..
United Kingdom,GBR,"Saved for old age, male (% age 15+)",fin16_t_a_2,..,..,..,48.06753,..,..,44.69614,..,..
United Kingdom,GBR,SME deposit accounts (as a % of non-financial corporation borrowers),i_deposit_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,SME loan accounts (as a % of non-financial corporation borrowers),i_loan_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,SMEs with a proportion of loans requiring collateral,fin11q2,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,SMEs with an account at a formal financial institution,fin15q2,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,SMEs with an outstanding loan or line of credit,fin14q2,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,SMEs with at least one female owner with a proportion of loans requiring collateral,fin11q1,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,SMEs with at least one female owner with an account at a formal financial institution,fin15q1,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,SMEs with at least one female owner with an outstanding loan or line of credit,fin14q1,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Used a debit or credit card to make a purchase in the past year (% age 15+),fin4_t_d,..,..,..,93.24216,..,..,89.19014,..,..
United Kingdom,GBR,Used a mobile phone or the internet to check account balance in the past year (% age 15+),fin6_a,..,..,..,..,..,..,61.8687,..,..
United Kingdom,GBR,Used a mobile phone or the internet to check account balance in the past year (% age 60+),fin6_a_7,..,..,..,..,..,..,39.97654,..,..
United Kingdom,GBR,Used a mobile phone or the internet to check account balance in the past year (% ages 15-34),fin6_a_5,..,..,..,..,..,..,64.9104,..,..
United Kingdom,GBR,Used a mobile phone or the internet to check account balance in the past year (% ages 35-59),fin6_a_6,..,..,..,..,..,..,73.19443,..,..
United Kingdom,GBR,"Used a mobile phone or the internet to check account balance in the past year, female  (% age 15+)",fin6_a_1,..,..,..,..,..,..,58.45643,..,..
United Kingdom,GBR,"Used a mobile phone or the internet to check account balance in the past year, income, poorest 40% (% age 15+)",fin6_a_3,..,..,..,..,..,..,56.89722,..,..
United Kingdom,GBR,"Used a mobile phone or the internet to check account balance in the past year, income, richest 60% (% age 15+)",fin6_a_4,..,..,..,..,..,..,65.16086,..,..
United Kingdom,GBR,"Used a mobile phone or the internet to check account balance in the past year, male (% age 15+)"",fin6_a_2,..,..,..,..,..,..,65.45441,..,..
Turkey,TUR,Access to a mobile phone (% age 15+),gwp1_n,..,..,..,..,..,..,92.16198,..,..
Turkey,TUR,Access to a mobile phone (% age 60+),gwp1_n_7,..,..,..,..,..,..,84.77082,..,..
Turkey,TUR,Access to a mobile phone (% ages 15-34),gwp1_n_5,..,..,..,..,..,..,92.69885,..,..
Turkey,TUR,Access to a mobile phone (% ages 35-59),gwp1_n_6,..,..,..,..,..,..,93.59449,..,..
Turkey,TUR,"Access to a mobile phone, female (% age 15+)",gwp1_n_1,..,..,..,..,..,..,90.80533,..,..
Turkey,TUR,"Access to a mobile phone, income, poorest 40% (% age 15+)",gwp1_n_3,..,..,..,..,..,..,88.44883,..,..
Turkey,TUR,"Access to a mobile phone, income, richest 60% (% age 15+)",gwp1_n_4,..,..,..,..,..,..,94.61951,..,..
Turkey,TUR,"Access to a mobile phone, male (% age 15+)",gwp1_n_2,..,..,..,..,..,..,93.52885,..,..
Turkey,TUR,Access to internet (% age 15+),gwp2_n,..,..,..,..,..,..,69.26859,..,..
Turkey,TUR,Access to internet (% age 60+),gwp2_n_7,..,..,..,..,..,..,19.06501,..,..
Turkey,TUR,Access to internet (% ages 15-34),gwp2_n_5,..,..,..,..,..,..,84.76536,..,..
Turkey,TUR,Access to internet (% ages 35-59),gwp2_n_6,..,..,..,..,..,..,67.59543,..,..
Turkey,TUR,"Access to internet, female (% age 15+)",gwp2_n_1,..,..,..,..,..,..,65.86324,..,..
Turkey,TUR,"Access to internet, income, poorest 40% (% age 15+)",gwp2_n_3,..,..,..,..,..,..,62.03077,..,..
Turkey,TUR,"Access to internet, income, richest 60% (% age 15+)",gwp2_n_4,..,..,..,..,..,..,74.05891,..,..
Turkey,TUR,"Access to internet, male (% age 15+)",gwp2_n_2,..,..,..,..,..,..,72.69961,..,..
Turkey,TUR,Account (% age 15+),account_t_d,57.60143,..,..,56.67748,..,..,68.59031,..,..
Turkey,TUR,Account (% age 60+),account_t_d_7,69.92466,..,..,65.50852,..,..,61.87328,..,..
Turkey,TUR,Account (% ages 15-34),account_t_d_5,55.63121,..,..,54.37191,..,..,66.69547,..,..
Turkey,TUR,Account (% ages 35-59),account_t_d_6,56.64595,..,..,56.37965,..,..,72.18505,..,..
Turkey,TUR,"Account, female (% age 15+)",account_t_d_1,32.67998,..,..,44.45881,..,..,54.29382,..,..
Turkey,TUR,"Account, income, poorest 40% (% age 15+)",account_t_d_3,47.10647,..,..,51.13229,..,..,56.37541,..,..
Turkey,TUR,"Account, income, richest 60% (% age 15+)",account_t_d_4,64.58517,..,..,59.42415,..,..,76.6747,..,..
Turkey,TUR,"Account, male (% age 15+)",account_t_d_2,82.05687,..,..,69.15709,..,..,82.99456,..,..
Turkey,TUR,Active account (% age 15+),gf7_n,..,..,..,36.61563,..,..,60.26369,..,..
Turkey,TUR,Active account (% age 60+),gf7_n_7,..,..,..,48.88622,..,..,48.97558,..,..
Turkey,TUR,Active account (% ages 15-34),gf7_n_5,..,..,..,32.77456,..,..,59.36405,..,..
Turkey,TUR,Active account (% ages 35-59),gf7_n_6,..,..,..,36.86259,..,..,64.10621,..,..
Turkey,TUR,"Active account, female (% age 15+)",gf7_n_1,..,..,..,23.56314,..,..,47.37959,..,..
Turkey,TUR,"Active account, income, poorest 40% (% age 15+)",gf7_n_3,..,..,..,26.44114,..,..,49.74179,..,..
Turkey,TUR,"Active account, income, richest 60% (% age 15+)",gf7_n_4,..,..,..,41.65528,..,..,67.22758,..,..
Turkey,TUR,"Active account, male (% age 15+)",gf7_n_2,..,..,..,49.94686,..,..,73.24493,..,..
Turkey,TUR,"Agents of payment service providers per 100,000 adults",GPSS_3,..,..,..,..,..,..,..,..,..
Turkey,TUR,"ATMs per 100,000 adults",i_ATMs_pop,58.79165,63.22484,71.64626,76.46887,79.35182,78.0767,78.12418,..,..
Turkey,TUR,Borrowed from a financial institution or used a credit card (% age 15+),fin22a_t_d,..,..,..,35.91872,..,..,42.84121,..,..
Turkey,TUR,Borrowed from a financial institution or used a credit card (% age 60+),fin22a_t_d_7,..,..,..,48.86677,..,..,23.05202,..,..
Turkey,TUR,Borrowed from a financial institution or used a credit card (% ages 15-34),fin22a_t_d_5,..,..,..,27.92371,..,..,44.17447,..,..
Turkey,TUR,Borrowed from a financial institution or used a credit card (% ages 35-59),fin22a_t_d_6,..,..,..,40.2652,..,..,46.77684,..,..
Turkey,TUR,"Borrowed from a financial institution or used a credit card, female (% age 15+)",fin22a_t_d_1,..,..,..,25.36855,..,..,34.0773,..,..
Turkey,TUR,"Borrowed from a financial institution or used a credit card, income, poorest 40% (% age 15+)",fin22a_t_d_3,..,..,..,26.24999,..,..,30.78205,..,..
Turkey,TUR,"Borrowed from a financial institution or used a credit card, income, richest 60% (% age 15+)",fin22a_t_d_4,..,..,..,40.70785,..,..,50.82252,..,..
Turkey,TUR,"Borrowed from a financial institution or used a credit card, male (% age 15+)",fin22a_t_d_2,..,..,..,46.69418,..,..,51.67117,..,..
Turkey,TUR,"Branches per 100,000 adults",i_branches_A1_pop,18.238,18.6219,19.67093,19.63731,19.1993,18.13983,17.38807,..,..
Turkey,TUR,"Debit cards per 1,000 adults",GPSS_5,1520.389,1662.419,1789.102,1847.69,1929.438,..,..,..,..
Turkey,TUR,"Deposit accounts per 1,000 adults",i_deposit_acc_A1_pop,3065.878,3189.702,3462.845,3353.555,3442.523,3681.004,4016.974,..,..
Turkey,TUR,Disclosure index (0-5),GPFI2,..,..,4,..,..,..,3,..,..
Turkey,TUR,Dispute resolution index (0-1),GPFI3,..,..,1,..,..,..,1,..,..
Turkey,TUR,"E-money accounts per 1,000 adults",GPSS_1,..,..,..,..,..,..,..,..,..
Turkey,TUR,Financial knowledge score (0-3),GPFI1_TOTL,..,1.5753,..,..,..,..,..,..,..
Turkey,TUR,Getting credit: Distance to frontier (0-100),GPFI4,..,..,..,..,45,45,45,55,75
Turkey,TUR,Has a national identity card (% age 15+),fin48_a,..,..,..,..,..,..,96.67962,..,..
Turkey,TUR,Has a national identity card (% age 60+),fin48_a_7,..,..,..,..,..,..,97.79187,..,..
Turkey,TUR,Has a national identity card (% ages 15-34),fin48_a_5,..,..,..,..,..,..,96.18497,..,..
Turkey,TUR,Has a national identity card (% ages 35-59),fin48_a_6,..,..,..,..,..,..,96.8623,..,..
Turkey,TUR,"Has a national identity card, female (% age 15+)",fin48_a_1,..,..,..,..,..,..,95.74323,..,..
Turkey,TUR,"Has a national identity card, income, poorest 40% (% age 15+)",fin48_a_3,..,..,..,..,..,..,95.53171,..,..
Turkey,TUR,"Has a national identity card, income, richest 60% (% age 15+)",fin48_a_4,..,..,..,..,..,..,97.43936,..,..
Turkey,TUR,"Has a national identity card, male (% age 15+)",fin48_a_2,..,..,..,..,..,..,97.62307,..,..
Turkey,TUR,"Insurance policy holders per 1,000 adults (life)",s_policyholders_B2_life,40.03395,43.23988,49.28733,51.74313,51.33612,47.95042,43.24034,..,..
Turkey,TUR,"Insurance policy holders per 1,000 adults (non-life)",s_policyholders_B2_nonlife,820.6499,865.1296,921.6139,957.0066,936.0007,926.8455,1033.433,..,..
Turkey,TUR,Interoperability of ATM networks and interoperability of POS terminals (0-1),GPSS,..,..,..,..,..,..,..,..,..
Turkey,TUR,Made or received digital payments in the past year (% age 15+),g20_t,..,..,..,48.25071,..,..,63.75649,..,..
Turkey,TUR,Made or received digital payments in the past year (% age 60+),g20_t_7,..,..,..,53.43626,..,..,54.95232,..,..
Turkey,TUR,Made or received digital payments in the past year (% ages 15-34),g20_t_5,..,..,..,45.75058,..,..,62.27815,..,..
Turkey,TUR,Made or received digital payments in the past year (% ages 35-59),g20_t_6,..,..,..,49.264,..,..,67.50084,..,..
Turkey,TUR,"Made or received digital payments in the past year, female (% age 15+)",g20_t_1,..,..,..,37.27375,..,..,50.31496,..,..
Turkey,TUR,"Made or received digital payments in the past year, income, poorest 40% (% age 15+)",g20_t_3,..,..,..,42.61145,..,..,52.08952,..,..
Turkey,TUR,"Made or received digital payments in the past year, income, richest 60% (% age 15+)",g20_t_4,..,..,..,51.04396,..,..,71.47823,..,..
Turkey,TUR,"Made or received digital payments in the past year, male (% age 15+)",g20_t_2,..,..,..,59.46207,..,..,77.29934,..,..
Turkey,TUR,Made payment using a mobile phone or the internet (% age 15+),gf4_n,..,..,..,..,..,..,28.91825,..,..
Turkey,TUR,Made payment using a mobile phone or the internet (% age 60+),gf4_n_7,..,..,..,..,..,..,3.27659,..,..
Turkey,TUR,Made payment using a mobile phone or the internet (% ages 15-34),gf4_n_5,..,..,..,..,..,..,39.99447,..,..
Turkey,TUR,Made payment using a mobile phone or the internet (% ages 35-59),gf4_n_6,..,..,..,..,..,..,25.02171,..,..
Turkey,TUR,"Made payment using a mobile phone or the internet, female (% age 15+)",gf4_n_1,..,..,..,..,..,..,24.73045,..,..
Turkey,TUR,"Made payment using a mobile phone or the internet, income, poorest 40% (% age 15+)",gf4_n_3,..,..,..,..,..,..,19.51507,..,..
Turkey,TUR,"Made payment using a mobile phone or the internet, income, richest 60% (% age 15+)",gf4_n_4,..,..,..,..,..,..,35.14172,..,..
Turkey,TUR,"Made payment using a mobile phone or the internet, male (% age 15+)",gf4_n_2,..,..,..,..,..,..,33.13763,..,..
Turkey,TUR,Main source of emergency funds: savings (% age 15+),fin25a_t_a_s,..,..,..,24.24708,..,..,19.3542,..,..
Turkey,TUR,Main source of emergency funds: savings (% age 60+),fin25a_t_a_s_7,..,..,..,45.68606,..,..,12.33806,..,..
Turkey,TUR,Main source of emergency funds: savings (% ages 35-59),fin25a_t_a_s_6,..,..,..,31.23242,..,..,22.54112,..,..
Turkey,TUR,"Main source of emergency funds: savings, (% ages 15-34)",fin25a_t_a_s_5,..,..,..,14.67929,..,..,17.74556,..,..
Turkey,TUR,"Main source of emergency funds: savings, female  (% age 15+)",fin25a_t_a_s_1,..,..,..,21.32081,..,..,16.70018,..,..
Turkey,TUR,"Main source of emergency funds: savings, income, poorest 40% (% age 15+)",fin25a_t_a_s_3,..,..,..,14.28971,..,..,10.67555,..,..
Turkey,TUR,"Main source of emergency funds: savings, income, richest 60% (% age 15+)",fin25a_t_a_s_4,..,..,..,27.09494,..,..,24.00845,..,..
Turkey,TUR,"Main source of emergency funds: savings, male (% age 15+)",fin25a_t_a_s_2,..,..,..,26.39033,..,..,21.97048,..,..
Turkey,TUR,"Mobile agent outlets per 100,000 adults",i_mob_agent_pop_registered,..,..,..,..,..,..,..,..,..
Turkey,TUR,"Mobile money transactions per 100,000 adults",i_mob_transactions_number_pop,..,..,..,..,..,..,..,..,..
Turkey,TUR,"Outstanding loans per 1,000 adults",s_loans_A1,11.53809,13.04803,16.78579,19.5933,22.99089,26.23211,30.85286,..,..
Turkey,TUR,"POS terminals per 100,000 adults",GPSS_4,3670.705,3888.037,4096.895,3837.421,3705.48,..,..,..,..
Turkey,TUR,Received wages or government transfers into an account (% age 15+),gf10_n,..,..,..,21.54409,..,..,45.15339,..,..
Turkey,TUR,Received wages or government transfers into an account (% age 60+),gf10_n_7,..,..,..,10.83022,..,..,48.47009,..,..
Turkey,TUR,Received wages or government transfers into an account (% ages 35-59),gf10_n_6,..,..,..,21.87475,..,..,48.36788,..,..
Turkey,TUR,"Received wages or government transfers into an account, (% ages 15-34)",gf10_n_5,..,..,..,24.37082,..,..,40.90401,..,..
Turkey,TUR,"Received wages or government transfers into an account, female (% age 15+)",gf10_n_1,..,..,..,11.96792,..,..,36.23161,..,..
Turkey,TUR,"Received wages or government transfers into an account, income, poorest 40% (% age 15+)",gf10_n_3,..,..,..,22.37985,..,..,36.00735,..,..
Turkey,TUR,"Received wages or government transfers into an account, income, richest 60% (% age 15+)",gf10_n_4,..,..,..,21.13011,..,..,51.20667,..,..
Turkey,TUR,"Received wages or government transfers into an account, male (% age 15+)",gf10_n_2,..,..,..,31.32476,..,..,54.14243,..,..
Turkey,TUR,"Retail cashless transactions per 1,000 adults",GPSS_2,79.77523,90.16176,101.6014,107.7136,117.1003,..,..,..,..
Turkey,TUR,Saved at a financial institution (% age 15+),fin17a_t_a,4.168757,..,..,9.11111,..,..,22.87842,..,..
Turkey,TUR,Saved at a financial institution (% age 60+),fin17a_t_a_7,4.818037,..,..,10.96611,..,..,8.525543,..,..
Turkey,TUR,Saved at a financial institution (% ages 15-34),fin17a_t_a_5,3.631653,..,..,9.018894,..,..,27.6206,..,..
